"id_pedido","id_produto","qtd","preco_unit","desconto"
85427,17,7,835.98,0.00
85428,3,4,959.40,95.94
85429,11,4,528.31,5.28
85430,2,8,229.05,6.87
85431,7,8,439.56,17.58
85432,9,5,247.20,12.36
85432,12,6,491.65,49.17
85433,12,7,491.65,34.42
85434,12,10,491.65,44.25
85435,19,7,798.36,39.92
85436,17,5,835.98,8.36
85436,14,10,193.47,17.41
85436,3,3,959.40,38.38
85437,15,10,252.50,15.15
85437,16,6,872.56,69.80
85438,2,2,229.05,20.61
85438,7,6,439.56,0.00
85439,10,3,820.94,8.21
85440,1,8,190.94,11.46
85440,14,10,193.47,11.61
85440,15,10,252.50,22.72
85441,19,3,798.36,55.89
85441,14,4,193.47,17.41
85441,4,1,664.36,66.44
85441,16,2,872.56,34.90
85442,18,7,817.73,81.77
85442,16,10,872.56,52.35
85443,15,7,252.50,12.63
85443,13,5,236.78,0.00
85444,18,7,817.73,8.18
85445,19,6,798.36,39.92
85445,6,4,345.27,10.36
85446,17,3,835.98,25.08
85447,11,2,528.31,10.57
85447,20,8,904.09,27.12
85448,5,7,105.06,1.05
85448,20,7,904.09,72.33
85448,17,5,835.98,58.52
85448,8,2,267.22,13.36
85449,17,7,835.98,33.44
85449,13,10,236.78,11.84
85449,15,5,252.50,17.68
85450,19,3,798.36,7.98
85451,9,1,247.20,12.36
85451,6,9,345.27,27.62
85452,2,8,229.05,22.91
85452,4,7,664.36,39.86
85452,13,8,236.78,21.31
85452,1,4,190.94,1.91
85453,7,9,439.56,35.16
85453,13,1,236.78,4.74
85454,17,7,835.98,16.72
85454,12,1,491.65,44.25
85454,20,1,904.09,54.25
85455,6,10,345.27,13.81
85456,17,2,835.98,16.72
85457,10,10,820.94,41.05
85457,7,5,439.56,21.98
85458,8,6,267.22,2.67
85458,2,4,229.05,6.87
85459,3,7,959.40,67.16
85459,5,2,105.06,10.51
85459,12,7,491.65,19.67
85459,3,10,959.40,67.16
85460,13,4,236.78,23.68
85461,1,10,190.94,3.82
85462,15,6,252.50,20.20
85463,9,2,247.20,14.83
85463,16,3,872.56,0.00
85463,15,3,252.50,2.53
85464,6,9,345.27,0.00
85465,9,4,247.20,9.89
85466,10,4,820.94,73.88
85467,12,1,491.65,4.92
85468,17,3,835.98,16.72
85468,15,10,252.50,15.15
85469,1,1,190.94,9.55
85469,16,4,872.56,26.18
85470,5,2,105.06,6.30
85471,20,7,904.09,0.00
85472,10,9,820.94,49.26
85472,4,2,664.36,66.44
85473,17,10,835.98,33.44
85473,12,6,491.65,14.75
85474,11,5,528.31,31.70
85475,16,9,872.56,34.90
85476,15,3,252.50,15.15
85476,11,6,528.31,26.42
85476,13,8,236.78,16.57
85477,12,4,491.65,44.25
85478,3,10,959.40,19.19
85478,14,8,193.47,1.93
85479,2,6,229.05,11.45
85479,12,8,491.65,0.00
85480,19,4,798.36,0.00
85480,2,8,229.05,13.74
85480,20,10,904.09,45.20
85481,10,6,820.94,73.88
85481,12,3,491.65,44.25
85482,4,7,664.36,66.44
85483,14,1,193.47,19.35
85484,5,10,105.06,7.35
85485,19,3,798.36,47.90
85485,18,10,817.73,16.35
85485,5,7,105.06,10.51
85486,18,5,817.73,32.71
85487,18,8,817.73,57.24
85488,1,5,190.94,13.37
85488,4,9,664.36,33.22
85488,3,1,959.40,19.19
85489,14,8,193.47,3.87
85489,5,3,105.06,6.30
85490,3,4,959.40,95.94
85491,2,2,229.05,11.45
85492,12,9,491.65,49.17
85493,14,7,193.47,11.61
85494,10,5,820.94,16.42
85495,3,6,959.40,67.16
85495,1,8,190.94,1.91
85496,16,2,872.56,69.80
85497,12,10,491.65,29.50
85498,5,2,105.06,3.15
85498,13,5,236.78,4.74
85498,9,9,247.20,24.72
85498,16,3,872.56,0.00
85499,1,3,190.94,9.55
85499,18,10,817.73,0.00
85500,20,4,904.09,45.20
85501,7,5,439.56,13.19
85502,18,1,817.73,16.35
85503,1,10,190.94,19.09
85503,8,8,267.22,24.05
85503,17,4,835.98,83.60
85504,7,6,439.56,0.00
85504,9,8,247.20,17.30
85504,1,8,190.94,3.82
85505,14,6,193.47,17.41
85505,7,6,439.56,8.79
85506,5,5,105.06,1.05
85506,20,1,904.09,72.33
85506,16,10,872.56,8.73
85507,9,10,247.20,24.72
85508,20,4,904.09,45.20
85508,14,5,193.47,0.00
85508,3,2,959.40,47.97
85508,8,3,267.22,21.38
85509,14,2,193.47,15.48
85510,4,9,664.36,59.79
85511,7,7,439.56,8.79
85511,19,5,798.36,71.85
85511,16,1,872.56,8.73
85511,4,5,664.36,0.00
85512,3,4,959.40,0.00
85513,5,9,105.06,4.20
85514,8,4,267.22,5.34
85515,5,10,105.06,3.15
85515,19,6,798.36,23.95
85516,15,7,252.50,15.15
85516,18,3,817.73,16.35
85516,13,8,236.78,7.10
85517,11,8,528.31,31.70
85518,14,8,193.47,5.80
85518,11,4,528.31,42.26
85518,20,5,904.09,0.00
85519,10,10,820.94,41.05
85519,13,6,236.78,0.00
85519,4,1,664.36,39.86
85519,4,6,664.36,13.29
85520,20,4,904.09,27.12
85520,1,7,190.94,15.28
85520,6,9,345.27,20.72
85521,5,10,105.06,6.30
85521,14,3,193.47,13.54
85522,18,10,817.73,16.35
85523,2,6,229.05,6.87
85523,2,7,229.05,9.16
85523,17,4,835.98,75.24
85524,11,4,528.31,47.55
85524,7,3,439.56,8.79
85525,10,7,820.94,24.63
85525,16,3,872.56,26.18
85525,12,6,491.65,0.00
85526,9,10,247.20,4.94
85527,9,3,247.20,14.83
85527,4,6,664.36,13.29
85528,12,9,491.65,9.83
85529,7,3,439.56,30.77
85530,2,7,229.05,9.16
85531,20,3,904.09,72.33
85532,9,5,247.20,2.47
85533,19,3,798.36,23.95
85533,8,6,267.22,16.03
85533,5,10,105.06,3.15
85534,11,9,528.31,31.70
85534,16,5,872.56,87.26
85534,4,2,664.36,46.51
85535,20,7,904.09,81.37
85535,18,4,817.73,57.24
85536,15,7,252.50,22.72
85536,9,1,247.20,22.25
85536,14,4,193.47,7.74
85537,9,10,247.20,7.42
85538,18,6,817.73,40.89
85539,8,3,267.22,21.38
85540,4,2,664.36,19.93
85540,14,4,193.47,5.80
85540,4,10,664.36,46.51
85541,10,8,820.94,0.00
85541,3,5,959.40,28.78
85542,20,9,904.09,0.00
85542,11,3,528.31,0.00
85542,14,9,193.47,19.35
85543,10,8,820.94,0.00
85544,2,3,229.05,13.74
85545,17,2,835.98,50.16
85546,13,3,236.78,4.74
85546,17,10,835.98,16.72
85546,5,9,105.06,7.35
85547,3,5,959.40,95.94
85548,18,7,817.73,65.42
85549,17,10,835.98,0.00
85550,9,1,247.20,12.36
85550,6,8,345.27,31.07
85550,10,2,820.94,41.05
85551,3,5,959.40,76.75
85552,2,2,229.05,20.61
85552,15,9,252.50,7.57
85553,10,7,820.94,82.09
85554,3,10,959.40,38.38
85555,9,1,247.20,19.78
85556,15,3,252.50,2.53
85557,2,5,229.05,2.29
85557,13,4,236.78,9.47
85558,16,8,872.56,87.26
85558,17,6,835.98,50.16
85558,12,10,491.65,44.25
85559,12,6,491.65,29.50
85560,17,6,835.98,50.16
85560,4,2,664.36,19.93
85561,7,9,439.56,26.37
85562,20,9,904.09,54.25
85563,6,1,345.27,20.72
85564,7,3,439.56,21.98
85565,7,1,439.56,26.37
85566,7,6,439.56,13.19
85567,20,10,904.09,81.37
85568,8,3,267.22,5.34
85569,19,6,798.36,79.84
85570,15,1,252.50,2.53
85570,12,8,491.65,9.83
85570,1,2,190.94,3.82
85570,17,7,835.98,50.16
85571,9,9,247.20,22.25
85572,4,7,664.36,0.00
85572,6,3,345.27,24.17
85573,18,4,817.73,65.42
85573,14,7,193.47,9.67
85573,5,5,105.06,4.20
85573,3,4,959.40,86.35
85574,7,1,439.56,39.56
85575,17,4,835.98,8.36
85575,3,10,959.40,57.56
85576,14,4,193.47,5.80
85576,5,9,105.06,6.30
85577,4,2,664.36,39.86
85578,16,3,872.56,61.08
85578,16,5,872.56,61.08
85579,19,7,798.36,7.98
85579,5,7,105.06,7.35
85580,15,8,252.50,2.53
85581,15,3,252.50,20.20
85582,13,8,236.78,2.37
85583,20,7,904.09,27.12
85583,6,4,345.27,3.45
85584,5,1,105.06,1.05
85585,6,4,345.27,6.91
85585,1,5,190.94,0.00
85586,3,6,959.40,19.19
85586,7,9,439.56,43.96
85586,10,1,820.94,41.05
85587,4,8,664.36,26.57
85587,16,9,872.56,61.08
85588,16,1,872.56,17.45
85588,6,5,345.27,31.07
85588,13,1,236.78,23.68
85589,19,4,798.36,15.97
85589,14,8,193.47,1.93
85590,16,3,872.56,87.26
85591,13,10,236.78,11.84
85591,7,6,439.56,17.58
85591,11,7,528.31,5.28
85592,15,2,252.50,20.20
85592,19,6,798.36,71.85
85593,13,7,236.78,23.68
85594,11,10,528.31,26.42
85595,14,9,193.47,5.80
85595,7,9,439.56,30.77
85596,2,1,229.05,13.74
85597,2,7,229.05,22.91
85598,15,9,252.50,5.05
85599,12,8,491.65,9.83
85600,9,4,247.20,2.47
85600,19,8,798.36,47.90
85600,6,3,345.27,24.17
85601,7,8,439.56,43.96
85602,9,5,247.20,4.94
85603,1,4,190.94,3.82
85604,3,8,959.40,57.56
85605,19,3,798.36,55.89
85606,6,2,345.27,6.91
85607,6,7,345.27,20.72
85607,6,5,345.27,0.00
85607,3,2,959.40,67.16
85608,18,2,817.73,57.24
85608,18,2,817.73,81.77
85609,11,7,528.31,5.28
85609,7,6,439.56,43.96
85609,20,6,904.09,9.04
85610,14,3,193.47,3.87
85610,20,9,904.09,36.16
85611,8,10,267.22,5.34
85612,17,2,835.98,83.60
85612,7,7,439.56,39.56
85612,19,10,798.36,71.85
85612,15,1,252.50,2.53
85613,14,2,193.47,13.54
85614,9,9,247.20,22.25
85614,17,5,835.98,16.72
85614,16,10,872.56,0.00
85615,5,10,105.06,3.15
85615,2,7,229.05,20.61
85615,1,3,190.94,11.46
85616,13,8,236.78,9.47
85616,15,9,252.50,12.63
85616,4,6,664.36,0.00
85617,15,3,252.50,17.68
85617,7,3,439.56,21.98
85618,20,2,904.09,63.29
85618,10,10,820.94,8.21
85619,2,7,229.05,20.61
85619,9,1,247.20,24.72
85620,19,9,798.36,79.84
85620,4,1,664.36,26.57
85621,13,10,236.78,4.74
85622,5,6,105.06,4.20
85622,3,7,959.40,76.75
85623,6,7,345.27,10.36
85623,12,8,491.65,24.58
85623,19,5,798.36,47.90
85624,11,7,528.31,31.70
85624,4,10,664.36,59.79
85625,16,5,872.56,78.53
85626,20,10,904.09,63.29
85626,1,2,190.94,1.91
85626,3,4,959.40,95.94
85627,7,3,439.56,13.19
85628,20,5,904.09,27.12
85628,13,9,236.78,7.10
85629,19,2,798.36,15.97
85629,20,9,904.09,9.04
85629,14,9,193.47,0.00
85630,17,6,835.98,0.00
85630,10,10,820.94,16.42
85631,8,10,267.22,26.72
85631,1,6,190.94,13.37
85631,18,2,817.73,49.06
85632,13,2,236.78,14.21
85632,10,8,820.94,57.47
85633,14,2,193.47,1.93
85633,10,5,820.94,49.26
85633,1,10,190.94,17.18
85634,6,4,345.27,0.00
85635,13,5,236.78,11.84
85635,1,6,190.94,9.55
85636,6,5,345.27,24.17
85636,19,3,798.36,79.84
85637,7,6,439.56,39.56
85638,3,3,959.40,67.16
85638,13,8,236.78,23.68
85638,14,8,193.47,0.00
85639,20,3,904.09,36.16
85640,2,4,229.05,22.91
85640,15,10,252.50,7.57
85640,15,3,252.50,10.10
85641,3,7,959.40,47.97
85641,19,4,798.36,23.95
85641,20,3,904.09,9.04
85642,10,10,820.94,32.84
85642,2,8,229.05,2.29
85643,11,7,528.31,10.57
85643,6,1,345.27,24.17
85644,20,3,904.09,36.16
85644,3,3,959.40,0.00
85645,10,1,820.94,32.84
85646,3,8,959.40,38.38
85646,17,7,835.98,8.36
85646,2,6,229.05,9.16
85647,8,9,267.22,21.38
85647,5,3,105.06,10.51
85647,12,9,491.65,14.75
85648,3,8,959.40,9.59
85649,9,8,247.20,9.89
85650,6,9,345.27,13.81
85651,9,5,247.20,14.83
85652,5,8,105.06,2.10
85653,20,9,904.09,0.00
85653,12,1,491.65,24.58
85654,18,2,817.73,32.71
85655,5,10,105.06,0.00
85656,7,9,439.56,21.98
85657,3,3,959.40,57.56
85657,6,7,345.27,27.62
85658,7,7,439.56,4.40
85659,7,4,439.56,43.96
85660,3,1,959.40,0.00
85660,7,10,439.56,26.37
85661,14,9,193.47,9.67
85661,19,8,798.36,0.00
85662,1,5,190.94,9.55
85663,3,9,959.40,9.59
85664,19,7,798.36,31.93
85665,4,9,664.36,46.51
85665,17,10,835.98,66.88
85666,3,8,959.40,19.19
85667,14,3,193.47,1.93
85668,4,2,664.36,13.29
85669,7,2,439.56,35.16
85670,15,7,252.50,2.53
85670,14,8,193.47,5.80
85670,19,6,798.36,55.89
85671,16,7,872.56,43.63
85671,2,8,229.05,22.91
85672,12,2,491.65,29.50
85672,20,2,904.09,18.08
85672,9,3,247.20,0.00
85673,17,8,835.98,66.88
85673,12,2,491.65,4.92
85673,13,3,236.78,21.31
85674,10,9,820.94,0.00
85675,12,1,491.65,9.83
85676,14,4,193.47,13.54
85677,1,5,190.94,9.55
85678,16,7,872.56,69.80
85678,12,6,491.65,39.33
85679,3,10,959.40,9.59
85679,1,10,190.94,15.28
85680,18,9,817.73,16.35
85681,8,9,267.22,18.71
85682,7,3,439.56,43.96
85683,4,9,664.36,26.57
85684,17,8,835.98,0.00
85684,13,5,236.78,16.57
85684,11,8,528.31,0.00
85685,7,2,439.56,0.00
85685,13,7,236.78,9.47
85685,13,7,236.78,16.57
85685,11,8,528.31,31.70
85686,3,10,959.40,0.00
85687,1,9,190.94,9.55
85687,1,6,190.94,7.64
85687,15,5,252.50,17.68
85688,4,8,664.36,19.93
85688,14,7,193.47,3.87
85689,5,7,105.06,5.25
85690,18,6,817.73,40.89
85691,7,10,439.56,8.79
85692,17,8,835.98,75.24
85693,14,1,193.47,5.80
85693,13,10,236.78,11.84
85694,4,6,664.36,19.93
85694,7,7,439.56,35.16
85694,15,10,252.50,15.15
85695,10,8,820.94,32.84
85695,13,4,236.78,0.00
85696,17,7,835.98,75.24
85697,5,10,105.06,9.46
85698,14,7,193.47,7.74
85699,3,2,959.40,86.35
85700,8,3,267.22,5.34
85700,5,4,105.06,1.05
85701,5,2,105.06,3.15
85702,4,10,664.36,33.22
85703,14,6,193.47,5.80
85703,10,5,820.94,16.42
85704,15,10,252.50,10.10
85705,14,7,193.47,13.54
85705,14,1,193.47,17.41
85705,13,1,236.78,14.21
85706,16,7,872.56,61.08
85706,20,4,904.09,45.20
85706,1,6,190.94,11.46
85707,12,2,491.65,34.42
85708,16,3,872.56,26.18
85709,17,4,835.98,58.52
85709,19,6,798.36,47.90
85710,16,4,872.56,43.63
85711,6,5,345.27,34.53
85711,16,5,872.56,87.26
85712,13,2,236.78,11.84
85712,7,3,439.56,43.96
85712,14,1,193.47,11.61
85713,16,4,872.56,52.35
85714,11,2,528.31,42.26
85715,6,3,345.27,3.45
85716,3,10,959.40,86.35
85717,12,7,491.65,0.00
85717,15,9,252.50,7.57
85717,13,10,236.78,23.68
85717,20,4,904.09,9.04
85718,3,7,959.40,76.75
85718,17,3,835.98,16.72
85719,8,2,267.22,8.02
85720,12,8,491.65,39.33
85720,15,3,252.50,0.00
85721,20,5,904.09,63.29
85722,2,4,229.05,0.00
85722,8,3,267.22,0.00
85723,20,3,904.09,36.16
85724,13,10,236.78,7.10
85725,11,1,528.31,31.70
85726,20,6,904.09,72.33
85727,11,5,528.31,0.00
85727,17,5,835.98,25.08
85728,8,3,267.22,10.69
85729,13,3,236.78,7.10
85729,19,9,798.36,0.00
85730,4,8,664.36,39.86
85731,8,10,267.22,18.71
85732,1,8,190.94,0.00
85732,10,9,820.94,8.21
85733,6,5,345.27,0.00
85733,5,10,105.06,5.25
85733,15,9,252.50,22.72
85734,11,3,528.31,10.57
85734,19,6,798.36,23.95
85734,6,7,345.27,10.36
85735,2,4,229.05,6.87
85736,6,2,345.27,34.53
85736,15,9,252.50,7.57
85736,17,8,835.98,83.60
85737,4,2,664.36,59.79
85738,8,3,267.22,2.67
85739,16,1,872.56,78.53
85740,19,2,798.36,7.98
85740,15,2,252.50,10.10
85740,13,9,236.78,9.47
85741,6,10,345.27,10.36
85741,16,1,872.56,26.18
85741,6,8,345.27,34.53
85741,13,9,236.78,21.31
85742,6,4,345.27,20.72
85743,2,10,229.05,18.32
85743,13,3,236.78,2.37
85743,9,1,247.20,2.47
85744,19,4,798.36,63.87
85745,11,2,528.31,31.70
85745,5,7,105.06,3.15
85746,7,8,439.56,17.58
85746,16,9,872.56,87.26
85746,5,9,105.06,3.15
85747,15,5,252.50,5.05
85748,4,1,664.36,53.15
85748,19,3,798.36,15.97
85749,6,5,345.27,3.45
85749,10,8,820.94,0.00
85750,13,4,236.78,11.84
85751,1,2,190.94,13.37
85752,2,5,229.05,18.32
85753,19,10,798.36,47.90
85753,19,9,798.36,55.89
85753,7,3,439.56,13.19
85753,3,3,959.40,9.59
85754,11,8,528.31,26.42
85755,17,4,835.98,25.08
85756,1,9,190.94,5.73
85756,4,3,664.36,33.22
85756,11,4,528.31,0.00
85757,10,4,820.94,8.21
85758,17,9,835.98,50.16
85758,4,10,664.36,66.44
85759,19,2,798.36,71.85
85760,5,2,105.06,5.25
85760,2,5,229.05,0.00
85760,13,7,236.78,18.94
85761,14,9,193.47,17.41
85761,5,1,105.06,8.40
85762,5,3,105.06,8.40
85763,17,2,835.98,50.16
85764,4,9,664.36,66.44
85764,15,7,252.50,7.57
85764,12,5,491.65,24.58
85765,6,1,345.27,20.72
85766,6,8,345.27,10.36
85767,16,6,872.56,61.08
85768,10,1,820.94,49.26
85769,3,2,959.40,86.35
85770,4,3,664.36,19.93
85770,3,2,959.40,0.00
85771,13,2,236.78,7.10
85771,13,10,236.78,14.21
85772,9,6,247.20,9.89
85772,4,9,664.36,46.51
85773,11,7,528.31,42.26
85773,10,9,820.94,0.00
85773,12,7,491.65,29.50
85774,19,2,798.36,15.97
85775,17,7,835.98,16.72
85776,10,4,820.94,57.47
85776,7,4,439.56,4.40
85776,5,7,105.06,10.51
85776,18,7,817.73,24.53
85777,12,8,491.65,29.50
85778,5,4,105.06,4.20
85778,20,3,904.09,9.04
85778,9,6,247.20,17.30
85779,5,10,105.06,4.20
85779,19,6,798.36,0.00
85779,8,3,267.22,21.38
85779,3,7,959.40,9.59
85780,13,9,236.78,9.47
85781,17,3,835.98,0.00
85782,2,8,229.05,0.00
85783,14,1,193.47,11.61
85784,19,3,798.36,79.84
85785,18,7,817.73,81.77
85786,11,10,528.31,47.55
85787,18,3,817.73,73.60
85787,11,8,528.31,0.00
85787,19,8,798.36,79.84
85788,18,3,817.73,65.42
85788,15,8,252.50,0.00
85788,3,3,959.40,67.16
85789,13,4,236.78,7.10
85789,7,1,439.56,17.58
85789,11,6,528.31,10.57
85790,3,8,959.40,28.78
85791,14,7,193.47,1.93
85792,15,9,252.50,20.20
85793,12,2,491.65,14.75
85793,12,10,491.65,0.00
85794,19,3,798.36,71.85
85794,5,4,105.06,9.46
85794,10,10,820.94,73.88
85794,2,3,229.05,16.03
85795,11,5,528.31,21.13
85796,20,4,904.09,72.33
85796,11,3,528.31,47.55
85796,3,1,959.40,9.59
85797,18,9,817.73,8.18
85797,19,8,798.36,0.00
85798,12,6,491.65,34.42
85798,19,1,798.36,39.92
85798,3,9,959.40,0.00
85799,11,8,528.31,15.85
85799,5,2,105.06,0.00
85800,13,6,236.78,16.57
85800,3,6,959.40,57.56
85801,4,10,664.36,46.51
85801,8,7,267.22,18.71
85801,2,4,229.05,9.16
85802,17,10,835.98,66.88
85802,19,2,798.36,39.92
85803,16,10,872.56,87.26
85803,6,3,345.27,24.17
85803,3,2,959.40,95.94
85804,15,1,252.50,5.05
85805,2,1,229.05,13.74
85805,4,10,664.36,66.44
85805,3,5,959.40,28.78
85806,2,6,229.05,22.91
85807,9,7,247.20,22.25
85807,20,9,904.09,81.37
85807,4,8,664.36,39.86
85808,13,4,236.78,16.57
85809,20,7,904.09,27.12
85809,15,7,252.50,10.10
85809,1,8,190.94,13.37
85810,13,8,236.78,11.84
85811,20,6,904.09,90.41
85811,4,3,664.36,59.79
85811,5,9,105.06,3.15
85812,2,5,229.05,18.32
85813,9,9,247.20,2.47
85813,13,8,236.78,18.94
85813,3,6,959.40,9.59
85813,1,8,190.94,3.82
85814,19,9,798.36,63.87
85815,19,4,798.36,63.87
85815,20,1,904.09,9.04
85815,8,3,267.22,21.38
85816,12,1,491.65,49.17
85817,8,3,267.22,24.05
85817,2,1,229.05,11.45
85817,11,3,528.31,31.70
85818,13,7,236.78,0.00
85819,10,5,820.94,0.00
85820,1,3,190.94,15.28
85820,2,7,229.05,4.58
85821,20,7,904.09,81.37
85822,12,4,491.65,4.92
85823,2,3,229.05,13.74
85824,3,7,959.40,95.94
85825,17,10,835.98,66.88
85825,19,8,798.36,47.90
85825,15,5,252.50,17.68
85826,3,4,959.40,9.59
85827,16,5,872.56,8.73
85828,16,5,872.56,34.90
85828,2,4,229.05,11.45
85828,2,1,229.05,22.91
85829,5,9,105.06,0.00
85829,13,3,236.78,23.68
85830,1,6,190.94,3.82
85831,9,1,247.20,14.83
85831,4,8,664.36,39.86
85831,1,4,190.94,5.73
85832,9,7,247.20,2.47
85832,18,9,817.73,49.06
85832,4,8,664.36,46.51
85833,1,2,190.94,11.46
85834,14,6,193.47,17.41
85835,1,3,190.94,17.18
85836,9,10,247.20,9.89
85836,7,6,439.56,13.19
85837,20,1,904.09,27.12
85837,5,7,105.06,2.10
85837,4,3,664.36,6.64
85837,18,7,817.73,81.77
85838,11,5,528.31,15.85
85839,1,2,190.94,19.09
85839,3,6,959.40,57.56
85839,4,6,664.36,39.86
85839,17,8,835.98,66.88
85840,5,5,105.06,8.40
85841,17,3,835.98,66.88
85841,1,9,190.94,15.28
85841,7,8,439.56,26.37
85842,19,7,798.36,55.89
85843,18,2,817.73,16.35
85843,6,6,345.27,27.62
85844,12,3,491.65,29.50
85844,16,4,872.56,26.18
85844,17,10,835.98,58.52
85845,2,7,229.05,9.16
85845,4,8,664.36,19.93
85845,6,8,345.27,0.00
85846,12,3,491.65,49.17
85847,16,6,872.56,8.73
85847,8,10,267.22,16.03
85847,4,3,664.36,13.29
85848,12,4,491.65,39.33
85849,18,8,817.73,40.89
85850,16,6,872.56,0.00
85851,8,7,267.22,10.69
85851,14,5,193.47,3.87
85851,6,7,345.27,24.17
85852,7,1,439.56,8.79
85853,12,3,491.65,49.17
85854,3,2,959.40,19.19
85854,11,9,528.31,31.70
85854,5,6,105.06,2.10
85854,14,4,193.47,3.87
85855,19,1,798.36,0.00
85856,15,5,252.50,25.25
85856,8,10,267.22,5.34
85856,3,7,959.40,67.16
85857,8,9,267.22,21.38
85858,6,1,345.27,31.07
85859,3,6,959.40,38.38
85860,12,1,491.65,34.42
85861,3,3,959.40,28.78
85861,16,4,872.56,52.35
85861,13,10,236.78,16.57
85862,17,5,835.98,66.88
85863,1,3,190.94,3.82
85863,9,2,247.20,7.42
85863,11,9,528.31,10.57
85864,13,7,236.78,4.74
85864,6,2,345.27,3.45
85864,15,4,252.50,10.10
85865,18,1,817.73,32.71
85865,14,4,193.47,1.93
85865,9,5,247.20,4.94
85865,1,5,190.94,17.18
85866,19,4,798.36,79.84
85866,16,9,872.56,17.45
85866,7,10,439.56,30.77
85866,12,1,491.65,14.75
85867,5,10,105.06,5.25
85868,4,7,664.36,66.44
85868,5,9,105.06,0.00
85868,5,10,105.06,9.46
85869,7,7,439.56,35.16
85870,9,1,247.20,14.83
85871,1,6,190.94,1.91
85872,12,8,491.65,49.17
85873,2,8,229.05,18.32
85874,8,10,267.22,13.36
85875,11,4,528.31,36.98
85875,9,5,247.20,17.30
85876,5,4,105.06,6.30
85877,9,5,247.20,2.47
85877,8,9,267.22,16.03
85878,18,10,817.73,73.60
85879,2,5,229.05,20.61
85879,16,5,872.56,17.45
85879,13,9,236.78,11.84
85880,9,3,247.20,24.72
85881,6,10,345.27,20.72
85881,10,8,820.94,49.26
85882,4,10,664.36,66.44
85882,3,10,959.40,67.16
85883,6,6,345.27,6.91
85884,11,3,528.31,21.13
85885,18,1,817.73,8.18
85885,9,8,247.20,14.83
85885,4,7,664.36,33.22
85886,20,6,904.09,90.41
85886,11,2,528.31,10.57
85886,2,4,229.05,16.03
85887,2,10,229.05,2.29
85888,6,7,345.27,27.62
85889,1,10,190.94,5.73
85889,19,7,798.36,31.93
85889,16,8,872.56,69.80
85889,4,8,664.36,13.29
85890,19,4,798.36,23.95
85890,20,9,904.09,18.08
85890,5,3,105.06,9.46
85891,5,1,105.06,8.40
85892,7,9,439.56,26.37
85893,19,8,798.36,0.00
85893,1,7,190.94,17.18
85894,16,7,872.56,43.63
85895,4,4,664.36,39.86
85896,2,8,229.05,9.16
85896,12,7,491.65,39.33
85897,10,9,820.94,41.05
85898,11,3,528.31,31.70
85898,6,3,345.27,3.45
85898,3,5,959.40,86.35
85899,13,10,236.78,2.37
85900,3,10,959.40,95.94
85900,3,4,959.40,38.38
85900,11,10,528.31,21.13
85900,17,8,835.98,58.52
85901,1,9,190.94,11.46
85902,16,10,872.56,34.90
85903,12,5,491.65,29.50
85903,15,4,252.50,10.10
85903,1,3,190.94,15.28
85904,7,6,439.56,13.19
85905,2,3,229.05,4.58
85906,12,6,491.65,34.42
85907,5,6,105.06,2.10
85907,1,5,190.94,0.00
85907,9,10,247.20,0.00
85908,17,8,835.98,75.24
85908,15,9,252.50,17.68
85909,20,4,904.09,9.04
85910,4,9,664.36,0.00
85911,16,9,872.56,26.18
85912,5,9,105.06,10.51
85913,7,4,439.56,39.56
85914,2,1,229.05,13.74
85914,2,7,229.05,16.03
85914,5,5,105.06,7.35
85915,7,6,439.56,17.58
85915,9,4,247.20,0.00
85915,8,5,267.22,0.00
85916,16,1,872.56,26.18
85916,9,2,247.20,0.00
85916,20,7,904.09,63.29
85917,8,10,267.22,5.34
85918,8,7,267.22,0.00
85918,17,2,835.98,33.44
85919,18,8,817.73,81.77
85920,14,1,193.47,7.74
85921,5,7,105.06,0.00
85922,9,6,247.20,17.30
85922,6,9,345.27,6.91
85922,6,2,345.27,20.72
85923,15,5,252.50,22.72
85924,13,10,236.78,14.21
85924,7,3,439.56,21.98
85925,4,6,664.36,66.44
85925,20,1,904.09,18.08
85926,5,5,105.06,5.25
85926,1,4,190.94,3.82
85927,5,8,105.06,7.35
85927,2,2,229.05,18.32
85928,4,5,664.36,6.64
85928,8,2,267.22,2.67
85928,16,10,872.56,8.73
85929,11,4,528.31,26.42
85929,19,3,798.36,79.84
85929,12,4,491.65,49.17
85930,11,1,528.31,15.85
85930,5,4,105.06,2.10
85930,14,5,193.47,15.48
85931,19,9,798.36,31.93
85931,12,6,491.65,14.75
85932,15,6,252.50,2.53
85932,6,7,345.27,0.00
85933,4,8,664.36,26.57
85933,13,7,236.78,16.57
85933,18,2,817.73,16.35
85934,12,1,491.65,9.83
85935,15,9,252.50,25.25
85936,14,5,193.47,17.41
85937,8,6,267.22,16.03
85938,7,4,439.56,35.16
85938,5,6,105.06,7.35
85939,2,8,229.05,2.29
85940,4,5,664.36,13.29
85940,6,10,345.27,27.62
85940,9,4,247.20,4.94
85941,10,3,820.94,24.63
85941,16,5,872.56,69.80
85942,1,3,190.94,5.73
85943,13,5,236.78,0.00
85943,8,3,267.22,8.02
85943,20,6,904.09,63.29
85944,2,2,229.05,18.32
85945,18,7,817.73,32.71
85946,8,8,267.22,24.05
85947,19,9,798.36,15.97
85947,1,4,190.94,1.91
85947,12,10,491.65,4.92
85948,1,7,190.94,11.46
85948,6,7,345.27,10.36
